User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U01123,36,Female,Chennai,Oppo,Android,3.3,29.3,120.6,144.0,0.6,9804,7.1,3.2,1375,Entertainment
U01124,51,Male,Ahmedabad,Motorola,iOS,7.3,29.8,155.5,190.0,5.2,2863,1.9,1.4,921,Entertainment
U01125,51,Other,Chennai,Realme,iOS,11.9,8.8,271.9,82.0,2.6,1998,2.0,0.7,475,Social Media
U01126,54,Female,Pune,OnePlus,iOS,6.2,23.0,41.9,81.0,0.6,2805,5.2,0.3,313,Social Media
U01127,22,Other,Chennai,Google Pixel,Android,2.1,2.8,231.3,104.0,4.6,775,1.9,2.8,500,Work
U01128,27,Female,Hyderabad,Motorola,iOS,1.2,40.8,268.2,177.0,1.6,4624,3.8,0.6,616,Gaming
U01129,20,Male,Kolkata,Motorola,iOS,7.1,16.7,173.8,193.0,4.9,5764,0.7,1.2,298,Gaming
U01130,58,Male,Mumbai,Vivo,Android,6.8,22.7,94.9,14.0,5.2,2864,5.7,0.3,588,Education
U01131,40,Female,Jaipur,Vivo,Android,6.9,31.3,207.1,96.0,2.3,8678,1.0,3.0,1989,Work
U01132,23,Other,Jaipur,OnePlus,iOS,8.6,34.4,29.7,86.0,5.6,5497,1.2,3.5,164,Work
U01133,26,Female,Chennai,Vivo,Android,8.7,27.5,95.4,76.0,2.1,6211,0.8,1.9,339,Social Media
U01134,35,Male,Lucknow,Realme,Android,6.1,19.9,193.9,135.0,3.6,8034,3.6,0.7,612,Education
U01135,21,Male,Chennai,Realme,Android,1.7,3.6,292.7,158.0,0.5,4220,6.2,4.6,1378,Gaming
U01136,26,Male,Bangalore,Realme,iOS,6.9,26.3,39.8,47.0,2.7,1272,0.6,4.8,1496,Entertainment
U01137,49,Female,Hyderabad,Realme,Android,4.4,48.8,99.1,153.0,5.7,511,4.3,2.3,573,Gaming
U01138,50,Male,Hyderabad,Oppo,Android,4.6,40.2,203.8,21.0,3.8,409,1.9,0.9,1193,Work
U01139,51,Female,Pune,Xiaomi,Android,3.6,20.7,123.8,38.0,0.9,4230,3.1,4.8,786,Education
U01140,29,Other,Kolkata,Google Pixel,Android,7.6,44.4,193.4,185.0,3.5,3855,1.0,2.5,1289,Work
U01141,39,Male,Lucknow,Motorola,Android,10.2,16.6,116.8,168.0,3.7,661,7.5,0.1,1298,Work
U01142,39,Other,Mumbai,Realme,iOS,4.1,20.0,36.6,93.0,2.1,3943,7.0,3.5,837,Education
U01143,49,Female,Bangalore,Nokia,iOS,6.3,8.3,186.0,141.0,1.4,5948,4.3,3.0,1692,Education
U01144,18,Other,Lucknow,Oppo,Android,8.4,40.5,138.7,187.0,1.3,430,2.4,4.2,1318,Entertainment
U01145,60,Male,Ahmedabad,Oppo,Android,8.8,45.8,128.5,103.0,2.6,3038,1.1,1.6,381,Entertainment
U01146,58,Other,Ahmedabad,Apple,iOS,10.5,41.0,17.9,35.0,3.6,3342,3.6,4.0,591,Entertainment
U01147,38,Female,Mumbai,Vivo,Android,6.5,28.7,130.3,85.0,0.6,9596,1.0,5.0,1426,Work
U01148,24,Female,Kolkata,Vivo,iOS,10.5,26.3,25.2,166.0,0.8,343,4.5,3.4,532,Work
U01149,43,Other,Delhi,Realme,iOS,11.1,33.5,29.4,198.0,5.0,9919,3.7,2.8,1017,Work
U01150,36,Other,Pune,Google Pixel,Android,6.7,36.4,201.2,173.0,4.2,4144,6.5,4.1,608,Work
U01151,43,Female,Jaipur,OnePlus,iOS,1.5,14.7,212.1,88.0,5.0,3581,2.3,0.4,796,Entertainment
U01152,51,Male,Hyderabad,Samsung,iOS,3.7,19.7,28.2,129.0,3.1,8763,6.2,3.5,293,Entertainment
U01153,51,Male,Kolkata,Vivo,Android,2.9,20.7,132.9,151.0,0.9,1320,3.7,2.4,1467,Social Media
U01154,17,Female,Delhi,Google Pixel,iOS,9.6,49.2,190.0,198.0,1.7,3366,3.1,3.6,1511,Education
U01155,41,Male,Delhi,Apple,iOS,1.3,36.6,36.1,34.0,4.5,8476,3.3,1.5,669,Entertainment
U01156,40,Female,Delhi,Realme,iOS,1.1,5.3,27.3,95.0,5.4,8540,6.6,2.3,608,Entertainment
U01157,30,Female,Pune,Oppo,Android,11.2,3.4,167.5,40.0,5.1,6167,2.1,0.4,512,Education
U01158,29,Other,Ahmedabad,Vivo,iOS,9.9,42.2,71.3,95.0,5.5,5833,0.8,4.2,706,Entertainment
U01159,31,Male,Lucknow,Samsung,Android,11.6,4.8,33.4,141.0,1.8,1067,5.8,0.9,1155,Education
U01160,48,Male,Mumbai,Apple,Android,8.8,24.8,47.0,113.0,0.8,3586,4.9,4.2,416,Work
U01161,57,Female,Delhi,Motorola,Android,9.0,45.8,78.6,195.0,3.3,356,3.7,0.9,634,Gaming
U01162,16,Male,Pune,Vivo,iOS,11.2,38.9,178.8,52.0,4.6,8471,3.2,1.0,683,Education
U01163,36,Male,Jaipur,Vivo,Android,8.4,15.8,45.7,29.0,3.1,5634,1.9,2.6,131,Education
U01164,15,Female,Hyderabad,Oppo,Android,10.6,45.9,219.7,162.0,1.3,6020,3.1,1.7,1940,Work
U01165,23,Other,Bangalore,Oppo,iOS,11.2,33.4,231.2,189.0,4.6,774,4.6,0.8,1740,Education
U01166,33,Male,Delhi,Google Pixel,Android,2.3,29.0,72.2,36.0,2.9,9716,3.1,3.2,733,Gaming
U01167,48,Female,Lucknow,OnePlus,iOS,5.2,23.8,134.5,122.0,5.3,3230,7.8,3.5,1964,Education
U01168,37,Male,Pune,Nokia,Android,3.3,4.6,287.3,154.0,0.8,5132,1.1,0.5,1590,Entertainment
U01169,28,Other,Hyderabad,Xiaomi,iOS,7.1,12.6,197.0,172.0,4.7,6014,4.5,1.6,1853,Education
U01170,55,Male,Lucknow,Nokia,Android,2.1,46.9,190.7,113.0,0.5,9378,7.8,1.9,953,Social Media
U01171,39,Male,Ahmedabad,Nokia,Android,3.4,35.2,107.0,15.0,2.1,1742,5.1,4.5,995,Work
U01172,37,Male,Mumbai,Oppo,Android,9.0,30.6,34.7,168.0,2.3,3816,7.8,4.5,311,Social Media
U01173,17,Other,Kolkata,OnePlus,Android,4.3,11.0,120.0,26.0,5.3,7380,3.7,3.6,1128,Entertainment
U01174,57,Male,Ahmedabad,Vivo,iOS,1.9,1.1,243.5,48.0,2.4,7944,7.4,4.6,1388,Gaming
U01175,36,Other,Jaipur,Realme,Android,3.8,26.7,202.1,107.0,3.1,2275,6.7,1.2,1103,Entertainment
U01176,60,Male,Bangalore,Vivo,iOS,3.3,20.6,259.2,31.0,5.1,4721,3.0,4.9,1561,Work
U01177,52,Female,Mumbai,Nokia,Android,8.6,44.1,11.1,184.0,2.3,3359,2.3,0.7,149,Entertainment
U01178,41,Female,Chennai,Xiaomi,Android,9.6,39.5,189.1,113.0,1.6,7727,1.6,0.8,207,Education
U01179,22,Male,Bangalore,OnePlus,Android,2.1,41.9,228.4,120.0,3.3,3438,5.2,3.4,992,Education
U01180,45,Other,Hyderabad,Motorola,Android,11.4,12.6,188.4,11.0,4.0,3000,7.6,3.2,739,Education
U01181,48,Female,Lucknow,OnePlus,Android,3.5,4.1,295.9,189.0,5.6,1252,4.1,4.8,149,Education
U01182,50,Male,Lucknow,Apple,iOS,8.1,12.0,254.8,47.0,4.5,8138,0.9,4.2,1218,Social Media
U01183,41,Other,Ahmedabad,OnePlus,Android,2.3,5.2,279.0,154.0,3.8,4959,6.6,2.4,1364,Gaming
U01184,21,Female,Kolkata,Realme,iOS,1.6,48.1,57.3,91.0,0.9,7212,7.8,3.9,208,Social Media
U01185,45,Female,Pune,Nokia,iOS,4.8,30.4,244.4,67.0,3.6,5484,0.8,1.9,1418,Gaming
U01186,57,Female,Kolkata,Samsung,Android,1.7,29.0,142.9,118.0,2.0,363,4.6,3.9,615,Education
U01187,28,Female,Ahmedabad,Xiaomi,Android,8.6,25.3,15.3,65.0,3.4,7280,4.5,3.9,1169,Work
U01188,49,Male,Chennai,OnePlus,iOS,8.1,1.9,14.8,64.0,4.0,5301,2.6,3.5,1798,Education
U01189,38,Male,Kolkata,Oppo,iOS,3.1,7.7,128.5,187.0,2.9,343,3.5,4.8,883,Gaming
U01190,56,Male,Delhi,Motorola,Android,1.0,3.8,51.9,84.0,4.5,4754,6.2,3.7,688,Education
U01191,28,Other,Mumbai,Realme,iOS,3.4,6.8,256.1,195.0,4.5,4095,7.4,1.7,1227,Gaming
U01192,58,Other,Kolkata,Apple,iOS,9.6,29.9,189.9,85.0,3.8,8975,4.3,1.7,1118,Gaming
U01193,48,Female,Jaipur,Vivo,Android,7.1,24.0,106.3,182.0,0.7,8460,2.9,2.1,879,Education
U01194,17,Male,Pune,Nokia,iOS,10.7,47.5,120.0,114.0,5.5,7712,5.4,2.0,1687,Work
U01195,18,Other,Jaipur,Oppo,iOS,1.6,48.8,47.5,20.0,2.0,1045,1.4,0.5,906,Entertainment
U01196,51,Other,Bangalore,Apple,iOS,8.0,18.7,298.1,173.0,1.6,3951,6.3,3.9,395,Gaming
U01197,36,Other,Pune,Motorola,Android,8.1,25.0,227.2,173.0,3.9,7729,0.8,3.1,113,Gaming
U01198,21,Other,Bangalore,Nokia,Android,5.5,37.3,43.6,63.0,0.6,7099,0.7,1.3,975,Work
U01199,35,Male,Lucknow,Vivo,iOS,9.0,16.0,54.6,108.0,5.5,7903,7.1,0.7,279,Education
U01200,48,Other,Lucknow,Google Pixel,Android,5.8,44.9,95.9,47.0,3.2,8263,4.8,4.6,688,Gaming
U01201,58,Other,Jaipur,Motorola,iOS,2.8,48.5,61.0,80.0,5.4,1709,7.6,0.1,912,Education
U01202,59,Female,Lucknow,Realme,iOS,2.2,48.8,102.0,145.0,2.4,3101,6.7,1.9,1333,Education
U01203,46,Male,Lucknow,Vivo,Android,7.2,11.6,105.3,180.0,2.1,9162,6.7,1.1,762,Gaming
U01204,51,Female,Ahmedabad,Motorola,Android,10.6,40.0,134.0,98.0,3.5,2628,1.3,4.2,1900,Work
U01205,52,Other,Jaipur,Motorola,Android,5.2,11.5,42.8,127.0,5.3,2533,3.4,3.3,1262,Gaming
U01206,33,Male,Ahmedabad,Vivo,iOS,4.8,48.7,110.6,148.0,3.8,7754,5.2,4.6,1627,Entertainment
U01207,60,Other,Delhi,Motorola,iOS,11.9,47.3,98.5,169.0,4.0,908,6.4,4.3,1542,Social Media
U01208,42,Other,Mumbai,Samsung,Android,3.2,20.6,124.8,129.0,3.9,330,4.1,4.5,1400,Entertainment
U01209,44,Female,Hyderabad,Samsung,Android,8.5,42.1,256.0,110.0,2.7,5974,3.3,4.7,1018,Social Media
U01210,57,Other,Bangalore,Xiaomi,iOS,4.8,5.0,34.5,30.0,4.1,5239,2.5,2.3,1234,Entertainment
U01211,35,Other,Chennai,Oppo,Android,5.6,17.2,143.9,188.0,4.9,4689,1.3,1.6,416,Education
U01212,44,Other,Jaipur,OnePlus,Android,9.4,2.5,271.6,51.0,3.3,5163,2.6,3.7,1696,Education
U01213,37,Female,Pune,Samsung,iOS,6.1,26.9,165.8,40.0,2.8,9491,6.3,1.9,1078,Social Media
U01214,43,Female,Mumbai,Oppo,iOS,7.9,34.6,223.1,155.0,4.6,8004,4.9,0.1,1894,Entertainment
U01215,26,Male,Lucknow,OnePlus,Android,11.9,22.2,140.4,51.0,1.4,5516,5.9,1.5,1850,Work
U01216,59,Male,Jaipur,Google Pixel,iOS,2.6,38.2,21.2,138.0,2.2,8081,2.4,1.0,1273,Work
U01217,15,Other,Jaipur,Xiaomi,iOS,7.6,4.0,205.9,30.0,3.5,6272,6.0,1.0,330,Education
U01218,39,Male,Hyderabad,Vivo,Android,8.6,35.5,109.6,138.0,1.9,5141,3.7,0.0,1160,Gaming
U01219,46,Female,Mumbai,Google Pixel,Android,3.8,2.2,127.0,109.0,2.3,2745,7.1,1.7,822,Work
U01220,38,Male,Lucknow,Nokia,iOS,10.4,43.1,223.7,168.0,3.0,5079,5.5,3.2,1591,Social Media
U01221,36,Female,Chennai,Oppo,iOS,2.4,7.9,194.2,39.0,1.2,8179,7.0,3.8,1778,Education
U01222,21,Female,Pune,OnePlus,Android,11.0,48.6,18.3,23.0,3.2,5019,3.2,0.6,1471,Entertainment
U01223,57,Other,Chennai,OnePlus,iOS,7.3,31.4,182.9,15.0,5.0,6188,6.6,3.2,261,Education
U01224,47,Other,Kolkata,Google Pixel,Android,9.5,49.8,14.5,90.0,3.5,7240,6.3,1.5,898,Education
U01225,37,Other,Hyderabad,Realme,iOS,9.0,42.7,273.2,35.0,0.6,7568,3.6,3.4,1112,Work
U01226,42,Male,Lucknow,Apple,Android,11.7,40.2,295.5,154.0,3.6,365,6.6,1.7,292,Entertainment
U01227,58,Female,Kolkata,Vivo,Android,6.9,31.4,203.4,63.0,0.7,669,6.2,2.4,459,Education
U01228,44,Male,Delhi,Oppo,Android,7.6,28.0,17.4,118.0,1.2,7805,6.6,3.3,273,Entertainment
U01229,37,Female,Mumbai,Motorola,Android,4.1,22.0,272.8,127.0,0.7,8219,1.8,4.5,756,Work
U01230,15,Other,Hyderabad,Vivo,iOS,10.8,25.7,178.1,140.0,5.4,1764,1.7,4.6,677,Education
U01231,23,Female,Delhi,Oppo,Android,4.2,38.1,34.1,73.0,1.8,1085,1.1,3.1,356,Work
U01232,25,Other,Mumbai,OnePlus,Android,8.4,9.6,175.6,55.0,5.8,5166,7.5,2.7,1949,Gaming
U01233,56,Other,Bangalore,Oppo,Android,7.1,30.6,160.2,81.0,2.3,2542,7.5,0.1,552,Education
U01234,27,Female,Bangalore,Nokia,iOS,11.0,1.9,121.8,43.0,3.6,301,2.2,0.7,339,Work
U01235,38,Other,Lucknow,Google Pixel,iOS,7.6,30.4,18.0,176.0,0.7,8849,2.1,2.2,1337,Work
U01236,56,Other,Delhi,Realme,Android,11.4,42.0,223.3,128.0,2.2,8450,3.5,0.2,891,Work
U01237,58,Male,Kolkata,Samsung,iOS,6.6,35.1,282.7,189.0,1.6,9016,5.1,0.1,1631,Social Media
U01238,39,Other,Jaipur,Apple,Android,7.4,38.2,187.7,188.0,4.7,9485,7.3,0.3,1199,Education
U01239,40,Other,Jaipur,Google Pixel,Android,12.0,4.1,59.9,38.0,3.3,4020,3.5,1.8,1562,Gaming
U01240,49,Male,Hyderabad,Vivo,Android,7.2,36.3,242.2,134.0,5.0,1877,7.3,1.8,921,Gaming
U01241,39,Other,Lucknow,Oppo,Android,5.6,34.0,240.9,55.0,3.3,3378,2.2,1.5,970,Social Media
U01242,33,Female,Mumbai,Vivo,iOS,1.9,20.5,164.9,138.0,5.7,447,5.0,4.9,896,Work
U01243,28,Female,Kolkata,Motorola,iOS,9.4,22.5,121.0,133.0,4.8,9199,5.1,2.9,1067,Social Media
U01244,48,Female,Kolkata,Vivo,Android,6.7,28.5,41.9,28.0,0.9,9476,3.8,3.1,212,Work
U01245,42,Male,Bangalore,Nokia,Android,5.2,33.4,105.0,116.0,4.1,7755,5.9,1.9,659,Entertainment
U01246,56,Male,Mumbai,OnePlus,iOS,11.4,42.0,30.9,178.0,5.6,2408,4.2,4.5,1201,Entertainment
U01247,33,Female,Kolkata,Xiaomi,Android,2.5,4.8,11.0,187.0,1.5,1666,0.6,2.5,1267,Work
U01248,29,Female,Mumbai,Realme,Android,7.2,23.2,68.5,170.0,5.9,2605,1.4,1.4,739,Education
U01249,33,Male,Delhi,Google Pixel,iOS,4.3,16.3,85.6,70.0,1.0,5995,6.5,4.2,447,Work
U01250,26,Male,Pune,Apple,Android,4.0,25.8,84.7,154.0,3.5,5906,1.1,2.5,1802,Gaming
U01251,47,Female,Mumbai,Oppo,iOS,8.0,3.0,112.1,113.0,2.3,6672,3.9,4.7,1176,Social Media
U01252,21,Female,Bangalore,Xiaomi,iOS,7.5,1.8,250.8,69.0,6.0,2098,7.0,2.8,1428,Social Media
U01253,16,Female,Hyderabad,Google Pixel,iOS,4.6,15.8,274.7,150.0,5.1,5419,3.2,2.9,476,Entertainment
U01254,47,Female,Hyderabad,Apple,iOS,9.2,47.4,273.0,22.0,4.7,2572,4.9,0.6,979,Entertainment
U01255,23,Male,Ahmedabad,Vivo,Android,8.4,23.3,175.5,113.0,4.3,1655,7.4,1.0,942,Work
U01256,25,Male,Kolkata,Apple,Android,9.5,46.1,285.9,58.0,1.0,8415,4.1,2.9,517,Education
U01257,55,Male,Kolkata,Realme,Android,2.5,13.4,79.2,155.0,4.8,2926,3.7,1.3,968,Entertainment
U01258,40,Other,Mumbai,OnePlus,iOS,4.2,19.9,196.0,16.0,5.0,1812,4.6,4.1,1836,Work
U01259,51,Male,Jaipur,Realme,Android,10.6,40.0,216.4,49.0,1.8,3287,1.0,2.9,1714,Social Media
U01260,24,Female,Hyderabad,Xiaomi,Android,3.5,40.2,180.7,34.0,3.1,9217,3.6,2.5,792,Gaming
U01261,21,Male,Pune,Xiaomi,iOS,9.6,43.5,20.5,153.0,5.0,1822,3.1,1.5,173,Work
U01262,15,Female,Chennai,Google Pixel,iOS,8.2,48.5,293.4,53.0,2.8,7615,2.2,1.6,391,Entertainment
U01263,40,Female,Jaipur,Motorola,iOS,4.1,33.8,9.7,74.0,1.8,2386,1.4,2.8,621,Gaming
U01264,42,Female,Kolkata,Oppo,Android,8.0,44.1,233.3,38.0,1.3,1611,7.3,0.2,1986,Social Media
U01265,47,Other,Ahmedabad,Xiaomi,iOS,6.9,47.5,141.3,156.0,2.6,2182,5.3,3.2,975,Education
U01266,50,Male,Kolkata,OnePlus,Android,7.0,15.7,34.1,30.0,5.8,5121,7.2,2.3,1322,Entertainment
U01267,19,Male,Delhi,Apple,iOS,3.1,4.2,220.6,169.0,1.3,6328,0.5,4.1,1874,Entertainment
U01268,20,Female,Ahmedabad,Xiaomi,iOS,4.4,49.3,57.2,40.0,4.4,8490,2.6,0.9,1012,Gaming
U01269,50,Female,Kolkata,Oppo,Android,7.6,47.9,269.5,133.0,0.8,9019,0.7,2.6,554,Gaming
U01270,38,Female,Pune,OnePlus,iOS,2.6,13.0,50.6,53.0,4.1,7181,1.2,1.0,474,Gaming
U01271,29,Female,Delhi,Vivo,Android,3.1,37.9,248.8,100.0,3.7,2174,1.9,2.0,847,Entertainment
U01272,37,Female,Ahmedabad,Realme,iOS,11.4,39.9,121.5,94.0,4.9,849,3.1,3.9,387,Gaming
U01273,48,Other,Chennai,Samsung,iOS,7.7,12.6,112.3,53.0,5.6,8745,3.1,0.1,308,Work
U01274,34,Male,Kolkata,Xiaomi,Android,5.3,24.8,104.9,80.0,2.3,6308,3.8,3.3,1528,Social Media
U01275,50,Male,Pune,Nokia,Android,4.0,42.3,98.2,77.0,3.0,5085,4.3,4.2,136,Gaming
U01276,16,Female,Kolkata,Vivo,iOS,7.8,27.8,110.5,92.0,1.1,6366,1.8,0.2,1477,Work
U01277,51,Male,Ahmedabad,OnePlus,Android,2.6,31.9,8.5,113.0,5.6,1513,5.0,3.5,511,Entertainment
U01278,59,Male,Chennai,Motorola,iOS,3.3,5.8,121.9,140.0,4.0,2576,7.1,3.3,524,Gaming
U01279,46,Male,Delhi,Google Pixel,iOS,11.3,15.7,66.8,62.0,4.5,6381,1.9,4.7,1302,Gaming
U01280,32,Male,Lucknow,Motorola,iOS,4.3,28.8,282.2,127.0,5.2,9062,8.0,3.4,1889,Education
U01281,18,Female,Bangalore,Google Pixel,Android,10.6,42.9,207.4,183.0,5.0,4881,7.5,0.4,1030,Gaming
U01282,24,Male,Bangalore,Xiaomi,iOS,7.5,15.5,257.1,91.0,0.7,3047,3.5,0.8,487,Social Media
U01283,47,Female,Kolkata,Nokia,iOS,10.8,22.2,99.3,96.0,2.0,4608,2.5,2.8,1273,Gaming
U01284,49,Female,Mumbai,Motorola,Android,11.2,37.2,66.0,104.0,3.5,4069,3.4,2.6,872,Education
U01285,50,Male,Delhi,Apple,iOS,9.9,23.6,28.7,163.0,3.6,9913,5.9,4.0,1793,Work
U01286,16,Female,Delhi,Realme,iOS,2.3,14.4,115.1,172.0,5.2,1150,7.0,1.9,1570,Entertainment
U01287,20,Other,Delhi,Xiaomi,iOS,8.4,27.8,202.9,24.0,4.0,7174,2.6,5.0,249,Education
U01288,30,Other,Bangalore,OnePlus,iOS,5.2,32.7,291.9,62.0,3.9,4297,6.3,3.1,1300,Gaming
U01289,52,Male,Chennai,Vivo,Android,6.0,20.2,161.5,47.0,1.3,7541,2.2,2.3,899,Entertainment
U01290,34,Other,Hyderabad,Realme,iOS,7.7,43.1,196.5,46.0,4.1,2950,3.6,1.5,876,Education
U01291,40,Other,Lucknow,Apple,Android,5.4,17.5,95.4,192.0,3.2,850,3.4,3.4,165,Education
U01292,57,Other,Lucknow,Google Pixel,iOS,6.5,37.8,176.1,148.0,4.0,7497,5.9,4.2,736,Work
U01293,25,Other,Hyderabad,Realme,Android,2.2,37.4,296.4,200.0,5.7,3141,4.6,2.3,1381,Gaming
U01294,30,Other,Pune,OnePlus,Android,8.2,18.6,79.7,175.0,1.1,4539,3.4,1.4,697,Work
U01295,18,Other,Bangalore,Samsung,Android,9.6,9.7,272.4,66.0,3.8,4152,2.9,4.4,1154,Education
U01296,33,Other,Kolkata,Motorola,iOS,9.8,40.0,241.0,159.0,0.8,635,3.8,2.9,301,Education
U01297,38,Other,Delhi,Samsung,iOS,6.5,11.8,205.3,41.0,5.4,8821,7.8,0.7,671,Gaming
U01298,18,Female,Kolkata,Xiaomi,iOS,10.2,48.6,227.9,45.0,2.1,4620,2.3,2.7,511,Gaming
U01299,31,Male,Mumbai,Samsung,iOS,2.7,48.3,282.5,181.0,5.0,6426,5.9,4.0,598,Entertainment
